WHITE,ALCHY,JUNKY,SUPER,MARRIED,FELON,WORKREL,PROPTY,PERSON,MALE,PRIORS,SCHOOL,RULE,AGE,TSERVD,FOLLOW,RECID,TIME,FILE
0,1,0,1,0,0,0,0,0,1,-9,8,0,407,1,51,1,31,3
0,0,1,1,0,1,0,1,0,1,1,9,1,303,13,50,0,0,2
0,0,0,0,0,0,1,0,1,1,1,12,1,313,7,48,0,0,1
0,1,0,1,1,0,1,0,0,1,1,11,0,519,5,48,1,23,2
0,0,0,1,1,0,1,0,0,1,1,5,0,522,10,46,0,0,3
0,0,0,1,0,0,0,0,0,1,0,12,0,323,4,46,0,0,1
0,0,0,1,1,0,0,1,0,1,0,12,0,284,4,52,0,0,1
1,0,0,1,0,1,0,1,0,1,0,9,1,213,10,54,1,17,3
0,1,1,1,0,0,1,0,0,1,0,7,0,273,5,57,1,11,2
1,0,0,1,1,1,1,1,0,1,0,10,2,245,35,56,1,6,2
1,1,1,1,0,0,0,1,0,1,0,6,2,203,4,47,1,12,2
0,1,0,1,0,0,0,0,0,1,-9,4,0,321,1,48,1,15,3
0,0,0,1,0,0,0,1,0,1,0,11,0,250,2,53,1,5,3
1,1,0,1,0,0,0,0,0,1,1,9,1,256,26,55,0,0,2
1,0,0,0,1,1,0,1,0,1,0,10,4,304,49,56,0,0,3
1,1,0,1,1,1,1,0,1,1,2,3,0,678,12,54,1,47,2
1,0,0,1,1,0,0,0,0,1,7,5,0,543,2,47,0,0,3
1,1,0,1,1,0,1,0,0,1,0,12,3,288,18,55,1,7,2
0,0,0,0,0,1,0,1,0,1,0,11,0,239,5,52,0,0,2
1,0,1,1,0,1,0,1,0,1,0,9,0,229,9,54,0,0,2
0,0,0,1,1,0,0,0,0,1,-9,11,0,528,4,51,1,45,3
1,0,0,1,0,1,0,1,0,1,0,9,3,225,18,48,1,17,2
0,0,0,1,1,0,1,0,0,0,4,11,0,455,7,53,0,0,1
1,0,0,1,0,0,0,1,0,1,0,11,0,223,4,55,1,3,3
1,1,1,1,0,1,1,1,0,1,2,9,1,257,13,47,1,12,1
1,0,1,0,0,0,0,0,0,1,1,9,15,323,51,50,0,0,2
0,0,0,1,0,0,0,0,0,1,0,12,0,311,4,51,0,0,2
1,0,0,1,0,0,1,0,0,1,2,14,0,292,17,53,0,0,3
0,0,0,1,0,0,1,0,0,1,5,4,0,479,4,52,1,14,3
1,0,0,1,1,1,1,1,0,1,1,6,0,360,44,52,0,0,1
1,0,0,1,1,1,0,0,0,1,3,12,5,290,38,53,1,7,2
1,0,0,1,1,1,1,1,0,1,3,12,1,294,18,56,0,0,3
0,0,0,1,0,1,1,1,0,1,0,9,1,256,41,56,0,0,3
0,0,0,1,1,0,0,0,0,1,0,10,4,288,34,56,0,0,2
1,1,0,0,1,1,1,1,0,1,6,5,0,411,5,52,0,0,2
1,0,0,1,0,0,1,0,0,1,0,10,2,264,30,56,0,0,2
1,0,0,0,0,1,0,0,0,1,-9,15,0,271,2,52,0,0,3
0,1,0,1,1,0,0,0,0,1,-9,14,0,465,1,50,0,0,3
1,0,0,1,0,0,0,1,0,1,0,9,0,213,4,53,0,0,2
1,0,0,1,0,0,1,0,0,1,3,5,1,369,8,51,0,0,3
0,0,0,1,1,0,0,0,0,1,-9,9,0,383,1,55,0,0,3
0,0,0,1,0,1,0,1,0,0,0,12,0,454,18,50,0,0,2
1,0,0,1,1,1,1,0,1,1,2,9,0,461,94,49,0,0,3
1,0,0,1,0,1,0,1,0,1,0,9,3,231,26,46,0,0,3
1,1,1,1,0,0,0,0,1,0,0,9,0,293,4,52,0,0,2
0,0,0,0,1,1,0,1,0,1,2,9,2,301,84,54,1,18,3
0,0,0,0,0,1,0,1,0,1,1,11,0,230,9,56,1,20,2
1,0,0,1,1,1,1,0,1,1,0,13,0,574,5,53,0,0,1
1,0,0,1,0,1,0,0,0,1,-9,6,2,370,44,49,1,2,3
0,0,0,1,0,1,1,1,0,1,0,10,0,232,18,46,0,0,2
0,1,0,1,0,0,1,0,0,1,0,7,0,605,3,54,0,0,2
1,1,0,1,0,1,0,1,0,1,1,9,0,261,11,56,0,0,2
1,1,1,1,0,1,0,1,0,1,0,11,0,265,2,55,0,0,2
0,0,0,1,0,0,0,1,0,1,1,8,0,326,0,50,1,5,3
1,0,0,1,0,0,0,0,0,1,0,9,0,267,3,46,0,0,3
1,0,0,1,0,0,0,1,0,1,-9,14,0,369,1,54,1,36,3
1,0,0,0,0,0,1,0,1,1,5,5,0,615,10,49,0,0,3
0,0,0,0,1,0,0,0,0,1,0,2,31,305,79,47,0,0,3
0,0,0,0,0,0,0,1,0,1,4,12,2,330,15,52,1,16,3
0,0,0,1,0,1,0,1,0,1,2,11,0,300,8,51,0,0,3
0,0,0,1,0,1,0,1,0,1,0,11,1,443,20,55,0,0,3
1,0,0,0,1,0,0,0,0,1,-9,11,0,334,2,48,1,7,3
0,0,0,1,0,0,0,0,0,0,0,10,1,236,8,52,1,5,2
1,0,0,0,0,0,0,0,0,1,2,8,0,364,20,48,1,25,2
1,0,1,1,0,1,0,0,1,1,0,9,9,284,72,50,1,25,2
0,0,0,1,0,0,0,1,0,1,3,14,0,323,2,57,0,0,3
1,0,0,0,0,0,0,0,0,1,15,3,0,579,6,48,0,0,3
0,0,0,0,0,1,1,1,0,1,4,11,3,286,42,48,1,0,2
1,1,0,0,0,1,0,0,0,1,-9,4,0,945,4,52,0,0,3
0,1,0,0,0,0,0,1,0,1,27,5,0,641,7,53,1,7,2
0,0,0,1,0,1,1,0,0,1,0,12,0,263,10,51,1,40,3
0,0,0,1,0,0,0,1,0,1,0,8,0,219,5,46,0,0,2
1,0,0,1,0,1,0,1,0,1,0,10,0,306,23,50,0,0,3
1,0,0,1,1,1,0,1,0,1,-9,7,9,371,39,57,0,0,3
1,0,0,1,0,0,0,0,0,1,0,12,0,370,0,57,0,0,3
1,0,0,0,1,0,0,0,0,1,7,4,2,406,23,49,1,38,1
0,0,0,0,0,0,0,0,0,0,0,0,1,257,19,56,0,0,3
1,1,0,1,0,0,0,0,0,1,0,10,0,547,8,57,1,47,2
0,0,0,1,0,0,0,0,0,0,0,9,0,298,7,52,0,0,3
0,0,0,1,0,1,0,0,0,1,0,14,0,277,4,53,0,0,2
1,0,0,0,0,0,0,0,0,1,1,9,4,243,23,54,0,0,3
0,0,0,0,1,0,0,0,0,1,1,11,8,285,38,47,1,7,2
0,0,0,1,0,0,1,0,0,1,1,14,6,420,50,47,1,8,3
0,0,0,0,0,0,0,0,0,1,1,10,17,297,40,46,1,11,2
0,0,0,1,0,1,0,1,0,1,8,3,0,606,40,56,0,0,2
0,0,0,1,0,1,0,1,0,0,1,10,0,282,4,49,1,46,3
1,0,0,1,0,0,0,1,0,1,0,10,0,218,6,54,0,0,2
0,0,0,1,0,0,0,0,0,0,0,10,1,236,8,52,1,5,2
1,0,0,0,0,0,0,0,0,1,1,10,1,259,5,47,1,17,3
1,0,0,1,0,1,0,0,1,0,0,16,2,343,51,57,0,0,2
1,0,0,1,0,0,1,0,0,1,0,8,1,615,10,47,1,0,3
0,0,0,1,0,1,0,0,1,1,0,14,0,372,32,50,0,0,2
1,0,0,1,0,0,1,0,0,1,0,12,2,259,23,54,0,0,2
0,1,0,1,0,0,0,0,0,1,0,12,0,443,24,54,0,0,2
0,0,0,1,1,0,1,0,0,1,2,11,11,323,93,54,0,0,3
0,0,0,0,0,1,0,1,0,1,0,11,0,263,5,52,0,0,3
1,0,0,0,1,0,1,0,0,1,0,10,0,366,6,52,1,38,3
0,0,0,1,0,1,0,1,0,1,0,9,0,212,9,51,0,0,1
1,0,0,0,0,0,1,0,1,1,5,5,0,615,10,49,0,0,3
0,0,0,1,1,1,1,0,0,1,0,0,0,670,41,56,1,1,3
1,0,0,1,0,0,1,1,0,1,2,9,1,275,32,52,0,0,3
1,1,0,0,1,0,1,0,0,1,5,0,1,315,12,54,1,36,3
0,0,0,1,0,1,1,0,1,1,2,7,0,609,17,47,0,0,3
1,0,0,1,0,1,0,1,0,1,2,7,1,398,4,46,0,0,3
1,0,1,1,0,0,0,0,1,1,0,12,2,285,9,47,0,0,2
1,1,0,1,0,0,0,0,0,1,2,9,0,471,6,53,0,0,2
0,0,0,1,0,0,1,0,0,1,0,11,0,308,19,51,0,0,2
1,0,0,1,0,0,0,0,0,1,-9,6,0,324,2,49,1,16,3
1,0,0,1,0,0,0,0,1,1,0,12,0,398,6,48,0,0,2
1,0,0,1,0,0,0,1,0,1,0,9,0,223,4,46,0,0,2
1,0,0,0,0,1,0,1,0,1,0,10,0,228,4,53,1,25,1
1,0,0,1,0,1,1,0,1,1,0,9,2,241,53,55,1,10,3
1,0,0,1,0,0,0,1,0,1,0,9,0,227,5,50,1,4,2
1,1,1,1,0,0,1,0,1,1,0,12,0,301,5,50,0,0,2
1,1,0,0,1,1,0,0,1,1,1,10,0,246,4,53,1,8,2
1,0,0,1,0,1,1,0,1,1,0,12,0,354,14,49,0,0,3
0,0,0,1,1,0,0,1,0,0,0,12,0,255,6,52,0,0,2
0,1,0,0,0,0,0,0,0,1,2,8,0,405,3,53,1,41,2
1,0,0,1,0,0,0,0,1,1,-9,12,0,254,2,54,0,0,3
0,0,0,1,0,0,1,0,0,1,1,12,0,437,8,49,0,0,3
1,0,0,1,0,0,0,0,0,1,0,9,0,280,3,48,1,36,3
0,0,0,1,1,0,1,0,0,1,3,6,0,470,3,49,0,0,2
1,0,0,1,1,1,0,0,0,1,2,9,5,395,90,46,0,0,3
0,0,0,1,0,0,0,0,0,1,1,7,0,652,2,53,0,0,3
0,0,0,0,1,1,0,1,0,1,5,10,21,419,82,52,0,0,3
1,0,0,1,0,0,1,0,0,1,2,12,0,347,5,57,0,0,3
0,0,0,0,0,0,1,0,0,1,0,9,0,461,28,56,0,0,2
1,0,0,1,0,0,0,0,0,1,-9,11,0,285,0,52,0,0,3
1,1,0,0,0,0,0,1,0,1,3,10,1,377,21,52,1,33,2
1,1,0,1,1,1,0,0,1,1,0,9,5,242,31,48,1,22,2
1,0,0,1,1,0,1,0,0,1,4,4,0,417,4,55,0,0,3
1,1,0,1,0,1,1,0,0,1,0,10,1,285,17,46,0,0,2
1,0,0,1,0,1,1,1,0,1,1,10,0,275,50,52,1,13,2
0,0,1,1,0,1,0,1,0,1,2,12,1,278,20,52,1,10,2
0,0,0,1,0,0,0,1,0,0,0,10,0,283,4,51,0,0,2
1,0,0,1,0,0,1,0,0,1,0,10,0,293,27,49,0,0,2
1,0,1,1,0,1,1,1,0,1,0,8,1,447,14,46,0,0,2
1,0,0,1,0,0,1,0,0,1,0,10,0,626,12,54,0,0,3
0,0,0,1,0,1,0,1,0,1,0,8,4,216,19,47,1,14,2
0,0,0,1,0,0,1,0,0,1,0,12,2,372,64,50,0,0,1
1,0,0,1,0,0,1,0,0,1,0,12,2,341,23,46,1,7,2
1,0,0,1,0,0,0,0,0,1,2,3,0,580,27,52,0,0,2
0,0,0,1,0,0,0,0,0,0,0,9,0,327,5,55,0,0,2
1,1,1,1,0,0,0,0,0,1,3,12,0,426,7,56,0,0,2
1,0,0,1,0,1,1,0,0,1,0,10,0,292,11,53,0,0,2
0,0,0,0,1,1,0,0,0,1,1,10,1,405,112,47,0,0,1
0,0,1,1,0,1,0,1,0,1,0,10,0,231,8,48,0,0,2
1,0,0,1,0,1,0,1,0,1,0,8,1,204,23,53,1,7,2
1,0,0,1,1,0,0,1,0,0,0,12,0,310,2,47,0,0,3
0,1,0,0,0,0,0,0,0,1,3,9,0,328,5,49,1,37,1
1,0,0,1,0,0,1,0,0,1,0,12,0,372,12,57,0,0,2
1,0,0,1,0,0,0,0,0,1,-9,8,0,240,0,49,1,11,3
0,1,0,1,1,0,0,1,0,1,1,11,0,389,3,53,0,0,1
1,0,0,1,0,0,0,0,0,1,0,12,0,268,6,55,1,18,2
0,0,0,1,0,0,1,0,0,1,1,8,7,268,27,46,1,2,3
0,0,0,1,0,0,0,0,0,1,0,11,1,253,30,52,0,0,2
0,0,0,1,0,1,0,1,0,1,0,11,0,257,4,57,0,0,2
0,1,0,1,1,0,1,0,0,1,0,12,0,386,5,55,1,29,2
0,1,0,1,0,0,1,0,0,1,0,3,0,653,7,55,0,0,2
0,0,0,0,0,1,1,0,0,1,0,11,0,351,12,49,0,0,3
0,1,0,1,0,0,0,1,0,1,0,9,5,213,11,56,1,9,2
0,0,0,1,1,1,1,1,0,1,5,11,5,565,83,53,1,28,3
1,0,0,1,0,0,1,0,0,1,0,6,0,321,4,55,0,0,3
0,0,0,1,0,0,0,1,0,0,0,9,1,272,6,48,0,0,2
1,1,0,1,0,0,1,0,0,1,0,10,0,527,4,51,0,0,2
1,1,1,0,0,0,1,1,0,1,1,12,0,264,15,52,0,0,2
1,0,0,1,0,1,0,0,0,1,0,11,0,239,13,48,0,0,2
0,0,0,1,1,1,1,1,0,1,6,10,5,431,45,53,0,0,3
1,1,1,1,0,1,0,1,0,1,0,11,0,245,3,52,0,0,1
0,1,0,1,0,0,0,1,0,1,-9,12,0,287,2,55,0,0,3
0,0,0,0,1,1,0,0,0,1,1,10,1,405,112,47,0,0,1
1,0,0,1,0,0,0,0,0,1,0,8,0,237,3,47,0,0,3
0,0,0,0,0,1,0,1,0,0,0,10,7,206,9,54,1,6,2
1,0,0,0,0,0,1,0,0,1,0,10,0,517,6,52,1,47,2
0,0,0,1,0,1,0,1,0,1,0,10,0,273,7,54,0,0,2
1,0,0,0,0,0,0,0,0,1,0,9,0,272,5,52,0,0,2
0,0,0,1,0,0,0,0,1,1,0,11,0,237,2,46,0,0,3
1,1,0,1,1,1,1,1,0,1,0,10,0,369,12,57,0,0,1
0,0,0,0,0,1,0,1,0,1,-9,10,0,268,2,52,1,17,3
0,0,0,1,0,0,0,1,0,1,0,10,0,215,5,51,0,0,2
1,0,0,1,1,1,0,1,0,1,6,0,5,314,21,49,1,7,3
0,0,0,1,0,0,0,0,0,1,1,9,2,263,15,51,1,3,2
1,1,0,1,0,0,1,0,0,1,0,10,0,228,6,55,0,0,2
0,0,0,1,1,0,1,0,0,1,1,12,0,390,4,49,1,44,2
0,0,0,1,0,1,0,1,0,1,0,9,0,205,7,51,1,40,2
0,0,0,1,1,1,0,0,1,1,1,10,0,345,12,56,0,0,3
1,0,0,1,0,0,0,1,0,1,-9,12,0,523,2,52,0,0,3
0,0,0,1,0,1,0,1,0,1,-9,10,4,253,39,48,1,6,3
1,0,0,1,1,1,1,1,0,1,0,10,11,327,87,57,1,8,3
1,1,0,1,0,0,0,0,0,1,1,7,0,542,2,51,0,0,2
0,0,0,1,0,1,1,1,0,1,0,9,5,225,51,48,1,12,2
0,0,0,1,1,0,1,0,0,1,2,13,1,435,6,53,1,35,3
0,0,0,1,1,0,0,0,0,1,0,8,0,348,3,52,1,9,3
1,0,0,1,1,1,1,1,0,1,9,15,3,560,77,54,1,32,3
1,1,0,1,1,0,1,0,0,1,0,6,0,519,6,56,0,0,2
0,0,0,1,0,1,0,1,0,1,0,11,5,300,31,54,1,13,2
0,0,0,0,0,0,0,0,0,1,-9,7,0,532,1,52,1,2,3
1,0,0,1,0,0,1,0,0,0,2,15,0,267,12,56,0,0,1
0,1,0,1,0,0,0,0,0,1,2,5,0,626,2,49,0,0,1
0,1,0,1,0,0,1,0,0,1,0,8,3,262,23,54,1,12,2
0,0,0,0,0,1,1,1,0,1,1,12,0,333,6,56,1,14,2
1,0,0,1,0,0,0,1,0,1,0,11,15,273,41,57,0,0,2
0,0,0,1,0,0,0,0,0,1,0,10,3,223,14,50,1,4,3
1,0,0,1,0,0,0,0,0,1,0,7,0,234,16,57,0,0,2
1,0,0,1,0,1,1,0,1,1,0,9,1,326,70,52,0,0,2
1,0,0,1,1,0,1,0,0,1,1,12,0,371,3,48,1,29,3
0,0,0,1,0,0,1,0,1,1,3,11,0,276,8,47,1,27,2
1,0,0,1,1,0,1,0,0,1,0,8,0,396,5,49,0,0,3
0,0,0,1,1,1,0,0,1,1,1,12,0,416,11,46,0,0,2
0,0,0,0,0,0,1,0,0,1,6,10,1,420,26,47,1,3,2
0,0,0,1,0,0,0,0,0,1,-9,10,0,365,2,47,0,0,3
1,0,0,1,0,1,1,0,0,1,0,9,4,293,34,47,0,0,1
1,0,0,1,0,0,0,1,0,1,-9,12,0,321,3,53,0,0,3
1,0,0,1,0,1,0,1,0,1,0,11,3,233,21,46,0,0,1
1,0,1,1,0,1,1,0,0,1,0,13,0,323,22,48,0,0,2
1,0,0,1,1,0,0,0,0,1,0,10,0,344,3,51,0,0,2
1,0,0,1,1,0,0,0,0,1,1,8,0,348,9,46,0,0,3
0,1,0,1,1,0,1,0,0,1,2,12,1,329,7,57,0,0,2
1,0,0,1,1,0,0,0,0,1,5,6,0,730,4,46,0,0,2
1,0,0,1,0,0,0,1,0,1,0,7,7,230,41,55,1,5,1
0,1,0,1,0,1,0,1,0,1,2,9,0,311,12,47,1,32,2
1,0,1,1,0,0,0,0,1,1,0,12,2,285,9,47,0,0,2
1,0,0,1,0,1,0,1,0,1,0,10,14,256,79,50,1,12,3
0,0,0,1,0,0,1,1,0,1,2,6,1,427,73,47,0,0,2
0,0,0,1,1,1,0,1,0,1,0,12,1,350,6,50,0,0,2
0,0,0,0,0,1,0,1,0,1,-9,11,0,227,3,56,1,39,3
0,0,0,1,0,0,1,0,0,1,4,12,2,285,25,48,1,23,2
1,0,0,1,0,1,1,1,0,1,1,10,0,241,3,52,0,0,3
1,0,0,1,0,1,1,1,0,1,0,11,1,406,39,47,0,0,1
1,0,0,1,1,1,0,1,0,1,-9,11,3,319,51,54,1,30,3
0,1,0,1,0,0,0,0,0,1,0,7,0,253,22,54,0,0,2
1,0,0,1,0,0,1,0,0,1,0,10,0,269,6,53,0,0,3
0,1,0,1,0,1,0,0,1,1,1,8,0,618,15,57,0,0,1
0,0,0,1,1,0,1,0,0,1,1,12,1,312,43,46,0,0,2
1,1,0,1,0,0,1,1,0,1,11,10,0,650,16,56,1,3,1
0,0,0,1,1,1,1,0,1,1,-9,13,1,360,65,53,0,0,3
1,1,0,0,1,0,0,0,0,1,0,12,0,492,6,46,1,6,2
1,1,0,1,0,1,1,0,1,1,2,10,0,343,8,48,0,0,2
0,0,0,1,0,1,1,1,0,1,1,3,2,334,37,46,0,0,3
1,0,0,1,0,1,0,1,0,1,0,12,2,315,13,53,0,0,3
1,0,0,1,1,1,1,1,0,1,0,11,2,293,20,51,1,31,1
0,0,0,1,1,1,1,0,1,1,0,9,0,368,26,57,0,0,1
1,0,0,1,1,0,1,0,0,1,-9,8,0,548,1,52,1,21,3
1,0,0,0,0,1,0,1,0,1,2,0,11,299,42,56,0,0,3
1,0,0,0,0,1,1,1,0,1,2,8,1,488,41,56,0,0,1
1,1,1,1,0,0,1,0,0,1,0,10,1,237,8,56,1,36,1
0,0,0,0,0,1,0,1,0,1,0,11,0,251,6,55,0,0,2
0,0,0,1,0,1,0,1,0,1,2,9,5,292,70,53,0,0,2
0,0,0,0,0,1,0,0,0,1,0,14,0,283,4,57,0,0,2
0,0,0,0,0,0,0,0,0,1,0,9,0,241,6,50,0,0,3
1,0,1,1,0,0,0,1,0,1,0,11,0,247,4,52,0,0,2
1,0,0,1,0,0,0,1,0,0,0,7,0,235,2,47,0,0,3
0,0,0,1,0,0,1,0,0,1,0,11,2,304,45,50,0,0,3
1,0,0,0,0,0,0,1,0,1,7,12,2,396,6,49,1,2,3
1,0,0,0,0,0,0,0,0,1,1,0,2,497,12,52,0,0,3
1,0,0,1,0,1,0,1,0,1,0,11,7,263,36,57,1,33,1
1,0,0,0,0,1,0,0,0,1,8,10,2,335,21,56,1,15,1
0,0,0,1,0,0,0,1,0,1,0,11,0,322,0,57,0,0,3
0,0,0,0,0,0,0,1,0,1,2,10,0,281,4,52,1,6,3
1,0,0,1,0,0,0,1,0,1,0,10,0,208,2,56,0,0,2
0,0,0,0,0,0,1,0,0,1,5,6,0,404,4,53,1,9,3
0,0,0,1,1,1,1,1,0,1,6,8,6,372,98,53,0,0,3
0,0,0,1,1,0,1,0,0,1,2,3,0,591,5,51,0,0,2
0,0,0,0,0,0,0,0,1,1,0,10,3,234,8,54,0,0,3
1,0,0,1,0,1,0,1,0,1,0,10,0,306,23,50,0,0,3
1,0,0,1,0,0,0,1,0,1,0,11,0,223,4,55,1,3,3
1,0,0,1,0,0,0,0,0,0,0,12,0,424,1,56,0,0,3
0,1,0,0,0,1,0,1,0,1,6,3,1,532,13,52,1,6,2
1,1,0,1,1,1,1,1,0,1,0,7,1,354,27,49,1,41,2
0,1,0,1,0,0,1,0,0,1,3,8,1,365,8,51,0,0,2
0,0,0,1,1,0,1,0,0,1,0,12,2,332,52,57,0,0,2
1,1,1,1,0,1,1,0,0,1,0,10,0,312,12,54,0,0,2
1,0,0,1,0,0,0,0,0,1,0,11,0,268,17,54,0,0,2
0,0,0,1,0,0,0,0,0,1,7,12,4,329,64,55,0,0,2
1,0,0,1,1,0,0,1,0,0,0,12,0,310,2,47,0,0,3
0,0,0,0,1,0,0,1,0,1,-9,8,0,331,2,52,1,11,3
0,0,0,1,0,1,1,0,0,0,0,9,0,269,43,49,1,26,3
0,0,0,1,1,0,1,0,0,1,0,10,0,343,3,46,0,0,2
1,0,0,1,0,0,1,0,0,1,0,9,0,241,22,50,0,0,1
0,0,0,1,0,0,0,1,0,0,1,11,0,281,5,47,0,0,3
0,0,0,1,1,0,1,0,0,1,6,5,2,425,90,53,1,8,3
0,0,0,1,1,0,1,0,0,1,0,4,0,492,194,53,0,0,3
1,1,0,1,0,0,0,0,0,1,0,11,0,367,8,48,0,0,2
0,0,0,1,1,0,1,0,0,1,3,12,0,571,28,46,0,0,2
1,0,0,0,0,0,1,0,0,1,-9,9,0,281,3,57,0,0,3
0,0,0,0,0,0,0,0,0,1,3,12,1,330,4,53,1,17,3
0,0,0,1,1,1,1,0,0,1,0,11,0,286,10,57,0,0,2
0,0,0,1,0,1,0,1,0,1,0,10,1,219,10,56,1,14,1
1,1,0,1,1,0,1,0,0,1,0,5,0,591,33,48,0,0,2
0,0,0,1,0,1,0,1,0,1,0,12,0,254,3,57,0,0,1
1,0,0,1,1,1,1,1,0,1,0,17,0,660,9,56,0,0,2
0,0,0,1,0,0,0,0,0,1,1,7,0,543,2,52,0,0,3
0,0,0,1,0,0,1,0,0,0,0,12,0,308,15,46,0,0,2
0,1,0,1,0,1,0,0,0,1,6,12,2,381,27,56,1,12,2
1,1,0,1,0,1,1,1,0,1,8,6,1,423,42,57,0,0,2
0,0,0,1,0,1,1,1,0,1,10,10,2,558,50,54,1,13,2
1,0,0,1,0,0,1,0,0,1,0,9,0,245,4,46,0,0,3
1,1,0,1,1,0,1,0,0,1,1,12,2,436,17,57,1,8,2
0,0,0,1,0,0,1,0,1,1,1,11,0,335,4,52,0,0,3
0,1,0,1,0,1,0,1,0,1,0,9,0,355,10,46,1,14,1
1,1,0,1,0,0,0,0,1,1,0,8,0,390,6,54,1,33,2
1,1,0,0,0,0,1,0,0,1,1,12,0,566,13,54,0,0,2
0,0,0,1,0,0,0,0,0,1,1,2,0,689,4,50,0,0,3
0,0,0,1,0,1,0,1,0,1,0,14,0,339,22,48,0,0,2
1,0,0,1,0,1,1,1,0,1,1,11,2,284,22,54,1,44,1
1,0,0,1,1,0,0,0,1,1,0,10,1,252,8,54,0,0,1
0,1,0,0,0,0,0,0,0,1,4,8,4,398,7,48,0,0,2
0,1,0,1,0,0,0,0,0,1,-9,12,0,378,1,50,1,4,3
0,0,0,1,0,1,1,0,0,1,0,14,0,270,17,50,0,0,1
1,0,0,1,0,0,0,0,0,1,0,10,10,250,12,49,1,15,2
0,0,0,1,0,0,1,1,0,1,0,10,2,229,9,52,1,2,1
0,1,1,1,0,1,0,1,0,1,1,11,0,350,18,56,0,0,2
1,0,0,1,1,0,1,0,0,1,4,8,0,607,6,57,1,24,3
0,0,0,1,0,0,0,1,0,1,-9,10,0,312,1,48,0,0,3
1,1,0,1,1,1,1,1,0,1,0,9,1,291,10,53,1,15,2
0,0,0,1,0,1,1,1,0,1,1,11,2,314,22,52,1,4,3
0,0,0,0,0,1,0,0,1,0,-9,9,0,291,2,52,0,0,3
0,1,0,1,1,0,0,0,0,1,-9,10,0,321,0,47,0,0,3
0,0,0,0,0,0,1,0,0,1,-9,11,0,336,1,52,1,7,3
0,1,1,1,0,1,1,1,0,1,3,12,3,389,57,46,1,32,2
1,1,1,0,0,1,0,1,0,1,1,9,5,228,16,52,1,5,2
0,0,0,1,0,0,0,0,0,1,0,12,0,397,2,51,0,0,2
1,0,0,0,0,0,0,0,0,1,-9,12,0,662,3,53,0,0,3
0,1,0,1,1,0,1,0,0,1,2,8,0,540,10,56,0,0,1
0,0,0,1,0,0,0,1,0,1,1,12,0,329,0,47,0,0,3
0,1,1,1,0,1,0,1,0,1,0,12,6,352,36,51,0,0,2
0,0,0,1,1,1,1,0,0,1,0,5,0,595,40,56,0,0,1
0,0,0,0,0,0,0,0,0,1,1,12,0,282,3,53,0,0,3
1,0,0,1,1,0,0,0,0,1,3,4,0,493,7,51,1,48,3
0,0,0,1,1,1,1,0,0,1,-9,8,5,586,124,46,1,9,3
1,0,0,1,0,0,1,0,0,1,0,12,0,488,10,56,0,0,3
0,1,0,1,1,0,0,0,0,1,2,7,0,422,6,50,1,17,2
0,1,0,1,0,0,0,0,0,1,2,9,0,552,4,51,1,18,1
1,0,0,1,0,0,1,0,0,1,5,10,2,367,57,50,1,19,2
1,1,0,1,1,1,1,1,0,1,0,9,1,291,10,53,1,15,2
1,0,0,0,0,0,1,0,0,1,3,12,0,256,5,56,0,0,3
0,1,0,0,0,0,1,0,1,1,2,10,0,283,5,52,1,21,2
0,0,0,0,1,1,1,1,0,1,0,9,1,300,53,52,0,0,3
1,0,0,0,1,0,0,1,0,0,-9,8,0,426,2,53,0,0,3
0,0,0,0,0,0,0,1,0,0,-9,10,0,376,3,49,1,16,3
1,0,0,1,0,0,0,1,0,1,0,12,0,234,2,46,1,4,3
1,0,0,0,1,1,1,1,0,1,2,9,1,286,30,47,0,0,3
1,1,1,0,0,1,0,1,0,1,-9,9,0,206,3,46,0,0,3
1,0,0,1,0,0,1,0,0,1,2,12,0,652,3,56,0,0,1
0,0,0,1,0,0,1,0,0,1,-9,10,0,310,2,47,1,31,3
0,0,0,0,0,0,0,0,0,1,2,9,0,384,4,55,1,23,3
1,1,0,0,1,0,1,0,1,1,0,8,0,238,4,52,0,0,2
1,0,0,1,1,1,1,0,0,1,3,8,2,385,71,46,0,0,2
1,0,0,0,0,0,1,0,0,1,1,10,1,263,25,52,1,7,2
0,1,0,1,0,0,0,0,1,1,0,10,0,391,8,50,0,0,2
1,0,1,1,0,0,0,0,0,1,1,10,2,230,18,51,1,13,2
0,0,1,1,0,1,1,0,0,1,0,12,1,308,17,46,1,23,2
1,0,0,1,0,1,1,1,0,1,1,8,9,304,55,50,1,11,1
0,1,0,1,0,0,0,0,1,1,2,12,1,392,7,51,0,0,2
0,1,0,1,0,0,0,1,0,1,0,11,1,303,33,52,1,10,1
0,0,0,0,0,0,0,0,0,0,0,15,3,283,5,55,0,0,3
0,0,0,1,0,0,0,1,0,1,1,9,0,218,6,49,1,25,3
0,1,0,1,0,1,1,0,1,1,7,8,2,405,43,57,1,3,2
0,1,0,1,1,1,0,1,0,0,0,7,0,608,12,53,0,0,1
1,1,1,1,1,0,1,1,0,1,0,12,0,272,5,46,0,0,2
1,0,0,1,0,0,1,0,0,1,3,12,0,395,3,53,0,0,2
0,0,0,1,0,0,1,0,0,1,2,5,1,477,9,51,0,0,2
0,1,0,1,0,0,0,0,0,1,6,7,0,351,32,49,1,29,2
1,1,0,0,0,0,1,0,0,1,8,10,1,441,6,52,0,0,2
